salesorderid,salesorderitem,productid,currency_item,grossamount_item,netamount_item,taxamount_item,quantity,quantityunit,deliverydate,createdby,createdat,fiscalyearperiod,partnerid,salesorg,grossamount_order,netamount_order,taxamount_order,deliverystatus,companyname,prodcategoryid,city,street,country,region,latitude,longitude,short_descr
500000165,50,RC-1052,USD,3999,3499.125,499.875,3,EA,2018-12-03,2,2018-09-29,2018009,100000005,EMEA,112475,98415.625,14059.375,C,Alpha AG,RC,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Racing Bike
500000165,60,HB-1173,USD,649,567.875,81.125,4,EA,2018-12-03,2,2018-09-29,2018009,100000005,EMEA,112475,98415.625,14059.375,C,Alpha AG,HB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Hybrid Bike
500000165,70,CB-1161,USD,399,349.125,49.875,1,EA,2018-12-03,2,2018-09-29,2018009,100000005,EMEA,112475,98415.625,14059.375,C,Alpha AG,CB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Cruiser
500000165,80,EB-1133,USD,2250,1968.75,281.25,7,EA,2018-12-03,2,2018-09-29,2018009,100000005,EMEA,112475,98415.625,14059.375,C,Alpha AG,EB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,eBike
500000165,90,MB-1033,USD,3999,3499.125,499.875,6,EA,2018-12-03,2,2018-09-29,2018009,100000005,EMEA,112475,98415.625,14059.375,C,Alpha AG,MB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Mountain Bike
500000166,10,CC-1021,USD,1144,1001.0,143.0,2,EA,2018-12-07,8,2018-10-01,2018010,100000009,EMEA,77065,67431.875,9633.125,C,Meine Bicycle,CC,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,Cyclo-cross Bike
500000166,20,BX-1012,USD,399,349.125,49.875,1,EA,2018-12-07,8,2018-10-01,2018010,100000009,EMEA,77065,67431.875,9633.125,C,Meine Bicycle,BX,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,BMX
500000166,30,DB-1081,USD,1499,1311.625,187.375,8,EA,2018-12-07,8,2018-10-01,2018010,100000009,EMEA,77065,67431.875,9633.125,C,Meine Bicycle,DB,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,Downhill Bike
500000166,40,RC-1054,USD,5499,4811.625,687.375,10,EA,2018-12-07,8,2018-10-01,2018010,100000009,EMEA,77065,67431.875,9633.125,C,Meine Bicycle,RC,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,Racing Bike
500000166,50,EB-1134,USD,4800,4200.0,600.0,1,EA,2018-12-07,8,2018-10-01,2018010,100000009,EMEA,77065,67431.875,9633.125,C,Meine Bicycle,EB,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,eBike
500000166,60,HB-1173,USD,649,567.875,81.125,4,EA,2018-12-07,8,2018-10-01,2018010,100000009,EMEA,77065,67431.875,9633.125,C,Meine Bicycle,HB,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,Hybrid Bike
500000167,10,MB-1034,USD,2499,2186.625,312.375,8,EA,2018-11-13,12,2018-10-02,2018010,100000003,AMER,23589,20640.375,2948.625,C,Atlanta Corp Inc,MB,Chicago,University Drive,US,AMER,41.874591,-87.627303,Mountain Bike
500000167,20,DB-1083,USD,1199,1049.125,149.875,3,EA,2018-11-13,12,2018-10-02,2018010,100000003,AMER,23589,20640.375,2948.625,C,Atlanta Corp Inc,DB,Chicago,University Drive,US,AMER,41.874591,-87.627303,Downhill Bike
500000168,10,HB-1175,USD,899,786.625,112.375,8,EA,2018-12-05,6,2018-10-02,2018010,100000025,EMEA,126222,110444.25,15777.75,C,Homerun Millwork Inc.,HB,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Hybrid Bike
500000168,20,EB-1137,USD,7900,6912.5,987.5,7,EA,2018-12-05,6,2018-10-02,2018010,100000025,EMEA,126222,110444.25,15777.75,C,Homerun Millwork Inc.,EB,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,eBike
500000168,30,EB-1134,USD,4800,4200.0,600.0,8,EA,2018-12-05,6,2018-10-02,2018010,100000025,EMEA,126222,110444.25,15777.75,C,Homerun Millwork Inc.,EB,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,eBike
500000168,40,HB-1176,USD,1199,1049.125,149.875,9,EA,2018-12-05,6,2018-10-02,2018010,100000025,EMEA,126222,110444.25,15777.75,C,Homerun Millwork Inc.,HB,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Hybrid Bike
500000168,50,BX-1013,USD,449,392.875,56.125,2,EA,2018-12-05,6,2018-10-02,2018010,100000025,EMEA,126222,110444.25,15777.75,C,Homerun Millwork Inc.,BX,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,BMX
500000168,60,CC-1022,USD,1200,1050.0,150.0,8,EA,2018-12-05,6,2018-10-02,2018010,100000025,EMEA,126222,110444.25,15777.75,C,Homerun Millwork Inc.,CC,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Cyclo-cross Bike
500000168,70,BX-1013,USD,449,392.875,56.125,9,EA,2018-12-05,6,2018-10-02,2018010,100000025,EMEA,126222,110444.25,15777.75,C,Homerun Millwork Inc.,BX,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,BMX
500000169,10,BX-1011,USD,249,217.875,31.125,5,EA,2018-12-11,12,2018-10-05,2018010,100000002,AMER,1245,1089.375,155.625,C,Arena Sports Inc,BX,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,BMX
500000170,10,HB-1173,USD,649,567.875,81.125,3,EA,2018-11-24,3,2018-10-07,2018010,100000009,EMEA,59796,52321.5,7474.5,C,Meine Bicycle,HB,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,Hybrid Bike
500000170,20,BX-1011,USD,249,217.875,31.125,1,EA,2018-11-24,3,2018-10-07,2018010,100000009,EMEA,59796,52321.5,7474.5,C,Meine Bicycle,BX,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,BMX
500000170,30,EB-1134,USD,4800,4200.0,600.0,5,EA,2018-11-24,3,2018-10-07,2018010,100000009,EMEA,59796,52321.5,7474.5,C,Meine Bicycle,EB,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,eBike
500000170,40,EB-1134,USD,4800,4200.0,600.0,7,EA,2018-11-24,3,2018-10-07,2018010,100000009,EMEA,59796,52321.5,7474.5,C,Meine Bicycle,EB,Augsburg,Sonnenallee,DE,EMEA,48.370625,10.893961,eBike
500000171,10,RC-1052,USD,3999,3499.125,499.875,10,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,RC,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,Racing Bike
500000171,20,BX-1011,USD,249,217.875,31.125,2,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,BX,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,BMX
500000171,30,BX-1014,USD,799,699.125,99.875,3,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,BX,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,BMX
500000171,40,CB-1163,USD,288,252.0,36.0,7,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,CB,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,Cruiser
500000171,50,HB-1175,USD,899,786.625,112.375,2,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,HB,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,Hybrid Bike
500000171,60,HB-1171,USD,699,611.625,87.375,4,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,HB,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,Hybrid Bike
500000171,70,EB-1137,USD,7900,6912.5,987.5,8,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,EB,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,eBike
500000171,80,BX-1013,USD,449,392.875,56.125,8,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,BX,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,BMX
500000171,90,RC-1057,USD,4999,4374.125,624.875,7,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,RC,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,Racing Bike
500000171,100,BX-1015,USD,299,261.625,37.375,9,EA,2018-11-25,4,2018-10-07,2018010,100000021,APJ,153971,134724.625,19246.375,C,High Tech Sports Inc,BX,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,BMX
500000172,10,DB-1082,USD,1250,1093.75,156.25,8,EA,2018-12-14,5,2018-10-10,2018010,100000017,APJ,120706,105617.75,15088.25,C,DigiPay,DB,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,Downhill Bike
500000172,20,BX-1011,USD,249,217.875,31.125,7,EA,2018-12-14,5,2018-10-10,2018010,100000017,APJ,120706,105617.75,15088.25,C,DigiPay,BX,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,BMX
500000172,30,EB-1134,USD,4800,4200.0,600.0,9,EA,2018-12-14,5,2018-10-10,2018010,100000017,APJ,120706,105617.75,15088.25,C,DigiPay,EB,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,eBike
500000172,40,RC-1055,USD,1999,1749.125,249.875,7,EA,2018-12-14,5,2018-10-10,2018010,100000017,APJ,120706,105617.75,15088.25,C,DigiPay,RC,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,Racing Bike
500000172,50,RC-1057,USD,4999,4374.125,624.875,8,EA,2018-12-14,5,2018-10-10,2018010,100000017,APJ,120706,105617.75,15088.25,C,DigiPay,RC,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,Racing Bike
500000172,60,BX-1015,USD,299,261.625,37.375,7,EA,2018-12-14,5,2018-10-10,2018010,100000017,APJ,120706,105617.75,15088.25,C,DigiPay,BX,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,BMX
500000172,70,HB-1175,USD,899,786.625,112.375,1,EA,2018-12-14,5,2018-10-10,2018010,100000017,APJ,120706,105617.75,15088.25,C,DigiPay,HB,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,Hybrid Bike
500000172,80,HB-1171,USD,699,611.625,87.375,10,EA,2018-12-14,5,2018-10-10,2018010,100000017,APJ,120706,105617.75,15088.25,C,DigiPay,HB,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,Hybrid Bike
500000172,90,BX-1013,USD,449,392.875,56.125,4,EA,2018-12-14,5,2018-10-10,2018010,100000017,APJ,120706,105617.75,15088.25,C,DigiPay,BX,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,BMX
500000173,10,RC-1053,USD,4599,4024.125,574.875,1,EA,2018-12-03,4,2018-10-12,2018010,100000023,APJ,28871,25262.125,3608.875,C,MX Bike,RC,Mumbai,Ambedkar Road,IN,APJ,19.073197,72.826831,Racing Bike
500000173,20,RC-1055,USD,1999,1749.125,249.875,6,EA,2018-12-03,4,2018-10-12,2018010,100000023,APJ,28871,25262.125,3608.875,C,MX Bike,RC,Mumbai,Ambedkar Road,IN,APJ,19.073197,72.826831,Racing Bike
500000173,30,EB-1132,USD,1900,1662.5,237.5,2,EA,2018-12-03,4,2018-10-12,2018010,100000023,APJ,28871,25262.125,3608.875,C,MX Bike,EB,Mumbai,Ambedkar Road,IN,APJ,19.073197,72.826831,eBike
500000173,40,BX-1016,USD,319,279.125,39.875,7,EA,2018-12-03,4,2018-10-12,2018010,100000023,APJ,28871,25262.125,3608.875,C,MX Bike,BX,Mumbai,Ambedkar Road,IN,APJ,19.073197,72.826831,BMX
500000173,50,EB-1131,USD,1500,1312.5,187.5,2,EA,2018-12-03,4,2018-10-12,2018010,100000023,APJ,28871,25262.125,3608.875,C,MX Bike,EB,Mumbai,Ambedkar Road,IN,APJ,19.073197,72.826831,eBike
500000173,60,MB-1031,USD,649,567.875,81.125,5,EA,2018-12-03,4,2018-10-12,2018010,100000023,APJ,28871,25262.125,3608.875,C,MX Bike,MB,Mumbai,Ambedkar Road,IN,APJ,19.073197,72.826831,Mountain Bike
500000174,10,HB-1172,USD,799,699.125,99.875,1,EA,2018-11-26,6,2018-10-12,2018010,100000025,EMEA,119863,104880.125,14982.875,C,Homerun Millwork Inc.,HB,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Hybrid Bike
500000174,20,RO-1003,USD,721,630.875,90.125,5,EA,2018-11-26,6,2018-10-12,2018010,100000025,EMEA,119863,104880.125,14982.875,C,Homerun Millwork Inc.,RO,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Road Bike
500000174,30,CB-1163,USD,288,252.0,36.0,4,EA,2018-11-26,6,2018-10-12,2018010,100000025,EMEA,119863,104880.125,14982.875,C,Homerun Millwork Inc.,CB,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Cruiser
500000174,40,RC-1052,USD,3999,3499.125,499.875,9,EA,2018-11-26,6,2018-10-12,2018010,100000025,EMEA,119863,104880.125,14982.875,C,Homerun Millwork Inc.,RC,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Racing Bike
500000174,50,RO-1002,USD,689,602.875,86.125,3,EA,2018-11-26,6,2018-10-12,2018010,100000025,EMEA,119863,104880.125,14982.875,C,Homerun Millwork Inc.,RO,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Road Bike
500000174,60,CB-1162,USD,400,350.0,50.0,2,EA,2018-11-26,6,2018-10-12,2018010,100000025,EMEA,119863,104880.125,14982.875,C,Homerun Millwork Inc.,CB,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Cruiser
500000174,70,CC-1023,USD,1361,1190.875,170.125,9,EA,2018-11-26,6,2018-10-12,2018010,100000025,EMEA,119863,104880.125,14982.875,C,Homerun Millwork Inc.,CC,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,Cyclo-cross Bike
500000174,80,EB-1137,USD,7900,6912.5,987.5,8,EA,2018-11-26,6,2018-10-12,2018010,100000025,EMEA,119863,104880.125,14982.875,C,Homerun Millwork Inc.,EB,Jebel Ali Free Zone,Box No. 18673,DU,EMEA,25.006517,55.065244,eBike
500000175,10,RC-1052,USD,3999,3499.125,499.875,4,EA,2018-12-11,5,2018-10-12,2018010,100000017,APJ,104790,91691.25,13098.75,C,DigiPay,RC,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,Racing Bike
500000175,20,EB-1137,USD,7900,6912.5,987.5,1,EA,2018-12-11,5,2018-10-12,2018010,100000017,APJ,104790,91691.25,13098.75,C,DigiPay,EB,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,eBike
500000175,30,RC-1052,USD,3999,3499.125,499.875,6,EA,2018-12-11,5,2018-10-12,2018010,100000017,APJ,104790,91691.25,13098.75,C,DigiPay,RC,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,Racing Bike
500000175,40,EB-1134,USD,4800,4200.0,600.0,3,EA,2018-12-11,5,2018-10-12,2018010,100000017,APJ,104790,91691.25,13098.75,C,DigiPay,EB,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,eBike
500000175,50,DB-1082,USD,1250,1093.75,156.25,10,EA,2018-12-11,5,2018-10-12,2018010,100000017,APJ,104790,91691.25,13098.75,C,DigiPay,DB,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,Downhill Bike
500000175,60,EB-1136,USD,5000,4375.0,625.0,6,EA,2018-12-11,5,2018-10-12,2018010,100000017,APJ,104790,91691.25,13098.75,C,DigiPay,EB,Kununurra,Darwinia Loop,AU,APJ,-15.802511,128.746775,eBike
500000176,10,EB-1131,USD,1500,1312.5,187.5,3,EA,2018-11-30,9,2018-10-13,2018010,100000033,AMER,50791,44442.125,6348.875,C,Move by Bike,EB,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,eBike
500000176,20,RC-1056,USD,2499,2186.625,312.375,2,EA,2018-11-30,9,2018-10-13,2018010,100000033,AMER,50791,44442.125,6348.875,C,Move by Bike,RC,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Racing Bike
500000176,30,CB-1163,USD,288,252.0,36.0,1,EA,2018-11-30,9,2018-10-13,2018010,100000033,AMER,50791,44442.125,6348.875,C,Move by Bike,CB,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Cruiser
500000176,40,BX-1016,USD,319,279.125,39.875,1,EA,2018-11-30,9,2018-10-13,2018010,100000033,AMER,50791,44442.125,6348.875,C,Move by Bike,BX,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,BMX
500000176,50,RC-1057,USD,4999,4374.125,624.875,3,EA,2018-11-30,9,2018-10-13,2018010,100000033,AMER,50791,44442.125,6348.875,C,Move by Bike,RC,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Racing Bike
500000176,60,RC-1056,USD,2499,2186.625,312.375,7,EA,2018-11-30,9,2018-10-13,2018010,100000033,AMER,50791,44442.125,6348.875,C,Move by Bike,RC,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,Racing Bike
500000176,70,BX-1014,USD,799,699.125,99.875,4,EA,2018-11-30,9,2018-10-13,2018010,100000033,AMER,50791,44442.125,6348.875,C,Move by Bike,BX,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,BMX
500000176,80,EB-1136,USD,5000,4375.0,625.0,1,EA,2018-11-30,9,2018-10-13,2018010,100000033,AMER,50791,44442.125,6348.875,C,Move by Bike,EB,Schefferville,rue des Églises Est,CA,AMER,54.809261,-66.815519,eBike
500000177,10,RC-1051,USD,2499,2186.625,312.375,5,EA,2018-11-30,8,2018-10-13,2018010,100000014,EMEA,44276,38741.5,5534.5,C,Keep Cycling,RC,London,Guild Street,GB,EMEA,51.515982,-0.091245,Racing Bike
500000177,20,HB-1171,USD,699,611.625,87.375,6,EA,2018-11-30,8,2018-10-13,2018010,100000014,EMEA,44276,38741.5,5534.5,C,Keep Cycling,HB,London,Guild Street,GB,EMEA,51.515982,-0.091245,Hybrid Bike
500000177,30,DB-1083,USD,1199,1049.125,149.875,5,EA,2018-11-30,8,2018-10-13,2018010,100000014,EMEA,44276,38741.5,5534.5,C,Keep Cycling,DB,London,Guild Street,GB,EMEA,51.515982,-0.091245,Downhill Bike
500000177,40,HB-1175,USD,899,786.625,112.375,8,EA,2018-11-30,8,2018-10-13,2018010,100000014,EMEA,44276,38741.5,5534.5,C,Keep Cycling,HB,London,Guild Street,GB,EMEA,51.515982,-0.091245,Hybrid Bike
500000177,50,EB-1134,USD,4800,4200.0,600.0,3,EA,2018-11-30,8,2018-10-13,2018010,100000014,EMEA,44276,38741.5,5534.5,C,Keep Cycling,EB,London,Guild Street,GB,EMEA,51.515982,-0.091245,eBike
500000178,10,MB-1034,USD,2499,2186.625,312.375,10,EA,2018-12-07,13,2018-10-16,2018010,100000002,AMER,173567,151871.125,21695.875,C,Arena Sports Inc,MB,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,Mountain Bike
500000178,20,EB-1136,USD,5000,4375.0,625.0,10,EA,2018-12-07,13,2018-10-16,2018010,100000002,AMER,173567,151871.125,21695.875,C,Arena Sports Inc,EB,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,eBike
500000178,30,EB-1134,USD,4800,4200.0,600.0,10,EA,2018-12-07,13,2018-10-16,2018010,100000002,AMER,173567,151871.125,21695.875,C,Arena Sports Inc,EB,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,eBike
500000178,40,RC-1054,USD,5499,4811.625,687.375,7,EA,2018-12-07,13,2018-10-16,2018010,100000002,AMER,173567,151871.125,21695.875,C,Arena Sports Inc,RC,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,Racing Bike
500000178,50,MB-1033,USD,3999,3499.125,499.875,1,EA,2018-12-07,13,2018-10-16,2018010,100000002,AMER,173567,151871.125,21695.875,C,Arena Sports Inc,MB,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,Mountain Bike
500000178,60,BX-1016,USD,319,279.125,39.875,5,EA,2018-12-07,13,2018-10-16,2018010,100000002,AMER,173567,151871.125,21695.875,C,Arena Sports Inc,BX,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,BMX
500000178,70,MB-1031,USD,649,567.875,81.125,10,EA,2018-12-07,13,2018-10-16,2018010,100000002,AMER,173567,151871.125,21695.875,C,Arena Sports Inc,MB,Dunn,Layman Avenue,US,AMER,35.312013,-78.60995,Mountain Bike
500000179,10,MB-1032,USD,1299,1136.625,162.375,6,EA,2018-12-04,8,2018-10-18,2018010,100000008,EMEA,7794,6819.75,974.25,C,Tona Bikes AG,MB,Marne,An Der Urania,DE,EMEA,53.952609,9.018139,Mountain Bike
500000180,10,EB-1136,USD,5000,4375.0,625.0,3,EA,2018-12-15,8,2018-10-20,2018010,100000038,EMEA,104780,91682.5,13097.5,C,The Cycle Factor,EB,Athis-Mons,rue de Lille,FR,EMEA,48.705235,2.375049,eBike
500000180,20,DB-1082,USD,1250,1093.75,156.25,7,EA,2018-12-15,8,2018-10-20,2018010,100000038,EMEA,104780,91682.5,13097.5,C,The Cycle Factor,DB,Athis-Mons,rue de Lille,FR,EMEA,48.705235,2.375049,Downhill Bike
500000180,30,BX-1013,USD,449,392.875,56.125,3,EA,2018-12-15,8,2018-10-20,2018010,100000038,EMEA,104780,91682.5,13097.5,C,The Cycle Factor,BX,Athis-Mons,rue de Lille,FR,EMEA,48.705235,2.375049,BMX
500000180,40,RO-1003,USD,721,630.875,90.125,7,EA,2018-12-15,8,2018-10-20,2018010,100000038,EMEA,104780,91682.5,13097.5,C,The Cycle Factor,RO,Athis-Mons,rue de Lille,FR,EMEA,48.705235,2.375049,Road Bike
500000180,50,HB-1174,USD,379,331.625,47.375,7,EA,2018-12-15,8,2018-10-20,2018010,100000038,EMEA,104780,91682.5,13097.5,C,The Cycle Factor,HB,Athis-Mons,rue de Lille,FR,EMEA,48.705235,2.375049,Hybrid Bike
500000180,60,MB-1033,USD,3999,3499.125,499.875,7,EA,2018-12-15,8,2018-10-20,2018010,100000038,EMEA,104780,91682.5,13097.5,C,The Cycle Factor,MB,Athis-Mons,rue de Lille,FR,EMEA,48.705235,2.375049,Mountain Bike
500000180,70,EB-1136,USD,5000,4375.0,625.0,8,EA,2018-12-15,8,2018-10-20,2018010,100000038,EMEA,104780,91682.5,13097.5,C,The Cycle Factor,EB,Athis-Mons,rue de Lille,FR,EMEA,48.705235,2.375049,eBike
500000180,80,CB-1161,USD,399,349.125,49.875,10,EA,2018-12-15,8,2018-10-20,2018010,100000038,EMEA,104780,91682.5,13097.5,C,The Cycle Factor,CB,Athis-Mons,rue de Lille,FR,EMEA,48.705235,2.375049,Cruiser
500000181,10,BX-1012,USD,399,349.125,49.875,2,EA,2018-11-27,10,2018-10-22,2018010,100000030,AMER,18841,16485.875,2355.125,C,Hudson SportsTec,BX,Borden,St. John Street,CA,AMER,47.595469,-52.703448,BMX
500000181,20,DB-1082,USD,1250,1093.75,156.25,1,EA,2018-11-27,10,2018-10-22,2018010,100000030,AMER,18841,16485.875,2355.125,C,Hudson SportsTec,DB,Borden,St. John Street,CA,AMER,47.595469,-52.703448,Downhill Bike
500000181,30,DB-1083,USD,1199,1049.125,149.875,7,EA,2018-11-27,10,2018-10-22,2018010,100000030,AMER,18841,16485.875,2355.125,C,Hudson SportsTec,DB,Borden,St. John Street,CA,AMER,47.595469,-52.703448,Downhill Bike
500000181,40,CC-1022,USD,1200,1050.0,150.0,7,EA,2018-11-27,10,2018-10-22,2018010,100000030,AMER,18841,16485.875,2355.125,C,Hudson SportsTec,CC,Borden,St. John Street,CA,AMER,47.595469,-52.703448,Cyclo-cross Bike
500000182,10,BX-1015,USD,299,261.625,37.375,4,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,BX,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,BMX
500000182,20,HB-1172,USD,799,699.125,99.875,3,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,HB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Hybrid Bike
500000182,30,BX-1013,USD,449,392.875,56.125,10,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,BX,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,BMX
500000182,40,RC-1055,USD,1999,1749.125,249.875,1,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,RC,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Racing Bike
500000182,50,RC-1056,USD,2499,2186.625,312.375,5,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,RC,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Racing Bike
500000182,60,BX-1012,USD,399,349.125,49.875,5,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,BX,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,BMX
500000182,70,DB-1082,USD,1250,1093.75,156.25,3,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,DB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Downhill Bike
500000182,80,CB-1163,USD,288,252.0,36.0,6,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,CB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Cruiser
500000182,90,CC-1023,USD,1361,1190.875,170.125,5,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,CC,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Cyclo-cross Bike
500000182,100,CB-1163,USD,288,252.0,36.0,4,EA,2018-12-14,6,2018-10-25,2018010,100000005,EMEA,38007,33256.125,4750.875,C,Alpha AG,CB,Callenberg,Kantstraße,DE,EMEA,51.096588,14.433772,Cruiser
500000183,10,HB-1174,USD,379,331.625,47.375,3,EA,2018-12-08,4,2018-10-28,2018010,100000021,APJ,82166,71895.25,10270.75,C,High Tech Sports Inc,HB,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,Hybrid Bike
500000183,20,HB-1173,USD,649,567.875,81.125,9,EA,2018-12-08,4,2018-10-28,2018010,100000021,APJ,82166,71895.25,10270.75,C,High Tech Sports Inc,HB,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,Hybrid Bike
500000183,30,EB-1134,USD,4800,4200.0,600.0,7,EA,2018-12-08,4,2018-10-28,2018010,100000021,APJ,82166,71895.25,10270.75,C,High Tech Sports Inc,EB,Hyderabad,Nampally,IN,APJ,17.385758,78.467547,eBike
